fam_sample	compare_sample	type	bc_dist
MHS138	MBH056	fam-fam	0.2181416
MHS138	MBH066	fam-fam	0.327461700881
MHS138	MBH070	fam-fam	0.5614067
MHS138	MBH094	fam-fam	0.390936452266
MHS138	MBS1151	fam-fam	0.536080753608
MHS138	MHH259	fam-fam	0.479879278018
MHS138	MHH348	fam-fam	0.471385752861
MHS138	MHH371	fam-fam	0.422219128889
MHS138	MHH565	fam-fam	0.5116554
MHS138	MBH053	fam-fam	0.236886076311
MHS138	MBH055	fam-fam	0.29175234165
MHS138	MBH062	fam-fam	0.232076015189
MHS138	MBH069	fam-fam	0.3599197
MHS138	MBS1116	fam-fam	0.272897209065
MHS138	MBS1150	fam-fam	0.51280127308
MHS138	MHH258	fam-fam	0.590922681815
MHS138	MHH347	fam-fam	0.586089782782
MHS138	MHH372	fam-fam	0.517646624118
MHS138	MHH564	fam-fam	0.2679821
MHS138	MBH046	fam-fam	0.773225645355
MHS138	MBH049	fam-fam	0.325109266255
MHS138	MBH054	fam-fam	0.732562440116
MHS138	MBH061	fam-fam	0.454939427253
MHS138	MBH068	fam-fam	0.402878359712
MHS138	MBH095	fam-fam	0.557512222124
MHS138	MBS1149	fam-fam	0.7009866
MHS138	MHH261	fam-fam	0.498977825051
MHS138	MHH346	fam-fam	0.557742577887
MHS138	MHH370	fam-fam	0.60539853946
MHS138	MHH563	fam-fam	0.649833370033
MHS138	MBH084	fam-fam	0.569717064542
MHS138	MBH091	fam-fam	0.473300979005
MHS138	MBH093	fam-fam	0.772118688606
MHS138	MBS1124	fam-fam	0.612693138731
MHS138	MBS1160	fam-fam	0.593410779671
MHS138	MHH266	fam-fam	0.642644353603
MHS138	MHH357	fam-fam	0.5457364
MHS138	MHH381	fam-fam	0.57349594265
MHS138	MHH394	fam-fam	0.558024555802
MHS138	MHH607	fam-fam	0.495178425241
MHS138	MHS142	fam-fam	0.420508486924
MHS138	MBH078	fam-fam	0.681164231884
MHS138	MBH083	fam-fam	0.7725118
MHS138	MBH090	fam-fam	0.634544018273
MHS138	MBH092	fam-fam	0.6837381
MHS138	MBS1123	fam-fam	0.6624877
MHS138	MBS1159	fam-fam	0.7321275
MHS138	MHH265	fam-fam	0.798911620109
MHS138	MHH356	fam-fam	0.7303402
MHS138	MHH380	fam-fam	0.7208465
MHS138	MHH393	fam-fam	0.7095582
MHS138	MHH597	fam-fam	0.685522047172
MHS138	MHS141	fam-fam	0.527909652791
MHS138	MBS1163	fam-fam	0.668587483429
MHS138	MHH257	fam-fam	0.637487363749
MHS138	MHH359	fam-fam	0.767225634916
MHS138	MHH375	fam-fam	0.598817560177
MHS138	MHH396	fam-fam	0.612362
MHS138	MHH574	fam-fam	0.648129852781
MHS138	MHH623	fam-fam	0.6100273
MHS138	MBS1121	fam-fam	0.697709369771
MHS138	MBS1128	fam-fam	0.64190403581
MHS138	MBS1135	fam-fam	0.593450260982
MHS138	MBS1142	fam-fam	0.636063254591
MHS138	MHH256	fam-fam	0.543831068425
MHS138	MHH358	fam-fam	0.510735
MHS138	MHH376	fam-fam	0.589591561561
MHS138	MHH395	fam-fam	0.5554957
MHS138	MHH573	fam-fam	0.403271870164
MHS138	MHH622	fam-fam	0.423306215339
MHS138	MBS1137	fam-fam	0.715694914215
MHS138	MBS1144	fam-fam	0.760913976091
MHS138	MBS1162	fam-fam	0.7874609
MHS138	MBS1169	fam-fam	0.64226905366
MHS138	MHH264	fam-fam	0.711185028881
MHS138	MHH352	fam-fam	0.604459980223
MHS138	MHH384	fam-fam	0.317699802345
MHS138	MHH554	fam-fam	0.336869866843
MHS138	MHH590	fam-fam	0.417945174616
MHS138	MHS124	fam-fam	0.7708696
MHS138	MBS1136	fam-fam	0.592028020399
MHS138	MBS1143	fam-fam	0.6452114
MHS138	MBS1161	fam-fam	0.422814328859
MHS138	MBS1168	fam-fam	0.545048954505
MHS138	MHH263	fam-fam	0.484653825767
MHS138	MHH351	fam-fam	0.5864021
MHS138	MHH383	fam-fam	0.710218714489
MHS138	MHH553	fam-fam	0.400516529974
MHS138	MHH589	fam-fam	0.459643008071
MHS138	MHH624	fam-fam	0.502708974594
MHS138	MHH335	fam-fam	0.744245512788
MHS138	MHH343	fam-fam	0.388306261169
MHS138	MHH369	fam-fam	0.585102520745
MHS138	MHH397	fam-fam	0.6125536
MHS138	MHH566	fam-fam	0.580557162916
MHS138	MHH592	fam-fam	0.386973530651
MHS138	MHH621	fam-fam	0.659356634064
MHS138	MHH338	fam-fam	0.350370664963
MHS138	MHH339	fam-fam	0.506631224668
MHS138	MHH353	fam-fam	0.692349884617
MHS138	MHH374	fam-fam	0.3268807
MHS138	MHH529	fam-fam	0.34060223297
MHS138	MHH576	fam-fam	0.422473186629
MHS138	MHH606	fam-fam	0.637587681879
MHS138	MHS121	fam-fam	0.429283785607
MHS138	MHH516	fam-fam	0.612051019397
MHS138	MHH520	fam-fam	0.568923856892
MHS138	MHH534	fam-fam	0.546543645346
MHS138	MHH551	fam-fam	0.715889228411
MHS138	MHH567	fam-fam	0.241382237931
MHS138	MHH588	fam-fam	0.400850929957
MHS138	MHH617	fam-fam	0.503178474523
MHS138	MHS132	fam-fam	0.482873951713
MHS138	MHH540	fam-fam	0.782821410859
MHS138	MHH545	fam-fam	0.81735203653
MHS138	MHH619	fam-fam	0.821090326836
MHS138	MHS127	fam-fam	0.505786274132
MHS138	MHH535	fam-pos	0.994313401137
MHS138	MHH549	fam-pos	0.993349200998
MHS138	MHH559	fam-pos	0.992924700354
MHS138	MHH572	fam-pos	0.994179700291
MHS138	MHH602	fam-pos	0.991718000828
MHS138	MHH627	fam-pos	0.988647598865
MHS138	MBH039	fam-pos	0.879256412074
MHS138	MBH040	fam-pos	0.88430111157
MHS138	MBH041	fam-pos	0.811764781176
MHS138	MBH047	fam-pos	0.5508737
MHS138	MBH073	fam-pos	0.669034566193
MHS138	MBS1120	fam-pos	0.85820101418
MHS138	MBH042	fam-pos	0.9086023
MHS138	MBH044	fam-pos	0.869035526193
MHS138	MBH051	fam-pos	0.870767319385
MHS138	MBH057	fam-pos	0.609195878161
MHS138	MBH063	fam-pos	0.6260060813
MHS138	MBH085	fam-pos	0.4887683
MHS138	MBH045	fam-pos	0.843914092196
MHS138	MBH048	fam-pos	0.629745281487
MHS138	MBH058	fam-pos	0.516928224154
MHS138	MBH065	fam-pos	0.401943259806
MHS138	MBH072	fam-pos	0.827547508623
MHS138	MBH082	fam-pos	0.5164764
MHS138	MBH086	fam-pos	0.478032026098
MHS138	MBS1138	fam-pos	0.41169865883
MHS138	MHH247	fam-pos	0.570886121456
MHS138	MHH328	fam-pos	0.819508309025
MHS138	MHH363	fam-pos	0.7716694
MHS138	MHH389	fam-pos	0.660692750896
MHS138	MHH582	fam-pos	0.304621034769
MHS138	MHH630	fam-pos	0.490910550909
MHS138	MBH077	fam-pos	0.79269572073
MHS138	MBH079	fam-pos	0.95239540476
MHS138	MBH088	fam-pos	0.701313214934
MHS138	MBH096	fam-pos	0.741251177625
MHS138	MBS1119	fam-pos	0.954731711317
MHS138	MBS1125	fam-pos	0.530919076546
MHS138	MBS1139	fam-pos	0.403978429801
MHS138	MBS1154	fam-pos	0.371187137119
MHS138	MBS1129	fam-pos	0.342021731596
MHS138	MBS1132	fam-pos	0.368319694752
MHS138	MBS1148	fam-pos	0.85279119264
MHS138	MHH361	fam-pos	0.471007179349
MHS138	MBS1130	fam-pos	0.99569670043
MHS138	MBS1146	fam-pos	0.477163073858
MHS138	MBS1164	fam-pos	0.9960108
MHS138	MBS1172	fam-pos	0.9958104
MHS138	MHH329	fam-pos	0.995165700242
MHS138	MHH362	fam-pos	0.92090330791
MHS138	MHH386	fam-pos	0.9581142
MHS138	MHH537	fam-pos	0.993111800689
MHS138	MHH579	fam-pos	0.9935804
MHS138	MBS1134	fam-pos	0.921409411789
MHS138	MBS1147	fam-pos	0.612100958185
MHS138	MBS1158	fam-pos	0.39686599047
MHS138	MBS1170	fam-pos	0.5745575
MHS138	MHH271	fam-pos	0.624181281209
MHS138	MHH364	fam-pos	0.710903757819
MHS138	MHH251	fam-pos	0.318770165939
MHS138	MHH272	fam-pos	0.339487899077
MHS138	MHH327	fam-pos	0.360726631964
MHS138	MHH333	fam-pos	0.512939948706
MHS138	MHH340	fam-pos	0.698244630176
MHS138	MHH270	fam-pos	0.38819166941
MHS138	MHH330	fam-pos	0.455728608854
MHS138	MHH337	fam-pos	0.9443828
MHS138	MHH342	fam-pos	0.697759430224
MHS138	MHH349	fam-pos	0.852300507385
MHS138	MHH539	fam-pos	0.929258396463
MHS138	MHH558	fam-pos	0.861150913885
MHS138	MHH568	fam-pos	0.824071608796
MHS138	MHH577	fam-pos	0.827984908601
MHS138	MHS125	fam-pos	0.78820244236
MHS138	MHH528	fam-pos	0.369841294524
MHS138	MHH532	fam-pos	0.572165621392
MHS138	MHH548	fam-pos	0.368529068426
MHS138	MHH571	fam-pos	0.6028946
MHS138	MHH603	fam-pos	0.5590415
MHS138	MHH626	fam-pos	0.414168
MHS138	MHS135	fam-pos	0.772589711371
MHS138	MHH515	fam-pos	0.926729007327
MHS138	MHH518	fam-pos	0.927765903612
MHS138	MHH531	fam-pos	0.974796605041
MHS138	MHH546	fam-pos	0.926642211004
MHS138	MHH527	fam-pos	0.690737377316
MHS138	MHH538	fam-pos	0.515511651551
MHS138	MHH544	fam-pos	0.812620537476
MHS138	MHH618	fam-pos	0.542481522876
MHS138	MHS130	fam-pos	0.691566384578
MHS138	MHH514	fam-pos	0.669586666083
MHS138	MHH521	fam-pos	0.52473497129
MHS138	MHH533	fam-pos	0.801306419869
MHS138	MHH543	fam-pos	0.624106037589
MHS138	MHH556	fam-pos	0.633872718306
MHS138	MHH584	fam-pos	0.766922423308
MHS138	MHH614	fam-pos	0.457868745787
MHS138	MHS131	fam-pos	0.423877242388
MHS138	MHH583	fam-pos	0.995477800452
MHS138	MHH593	fam-pos	0.9946405
MHS138	MHH609	fam-pos	0.995656000434
MHS138	MHH611	fam-pos	0.995068
MHS138	MBS1117	fam-neg0	0.341640498754
MHS138	MBH064	fam-neg0	0.4370533
MHS138	MBH071	fam-neg0	0.449105382634
MHS138	MBH075	fam-neg0	0.4762799
MHS138	MBS1122	fam-neg0	0.613834638617
MHS138	MBS1127	fam-neg0	0.902116504894
MHS138	MBS1131	fam-neg0	0.837576308121
MHS138	MBS1156	fam-neg0	0.814155809292
MHS138	MBS1166	fam-neg0	0.396195
MHS138	MBS1165	fam-neg0	0.975908801205
MHS138	MBS1171	fam-neg0	0.588026841197
MHS138	MHH378	fam-neg0	0.9299950035
MHS138	MHH550	fam-neg0	0.4994466
MHS138	MHH605	fam-neg0	0.685984262803
MHS138	MHS139	fam-neg0	0.30660413467
MHS138	MHH557	fam-neg0	0.31320856566
MHS138	MHH561	fam-neg0	0.923572007643
MHS138	MHH615	fam-neg0	0.9965891
MHS138	MHH517	fam-neg2	0.600989159852
MHS138	MHH600	fam-neg2	0.6742667
MHS138	MHS134	fam-neg2	0.526009647399
MHS138	MHH334	fam-neg2	0.889890416516
MHS138	MHH365	fam-neg2	0.801993880199
MHS138	MHH547	fam-neg2	0.78420981079
MHS138	MHH612	fam-neg2	0.588887102778
MHS138	MHH262	fam-neg2	0.316197
MHS138	MHH345	fam-neg2	0.546640222668
MHS138	MHH368	fam-neg2	0.671497116425
MHS138	MHH267	fam-neg2	0.772581622742
MHS138	MHH355	fam-neg2	0.4421362
MHS138	MHH382	fam-neg2	0.698854984943
MHS138	MHH391	fam-neg2	0.7231605
MHS138	MHH599	fam-neg2	0.85219199261
MHS138	MHS140	fam-neg2	0.567886821606
MHS138	MHH360	fam-neg2	0.733088326691
MHS138	MHH536	fam-neg2	0.4888735
MHS138	MHH570	fam-neg2	0.535174176759
MHS138	MHH620	fam-neg2	0.58093216286
MHS138	MHH350	fam-neg2	0.718499985925
MHS138	MHH387	fam-neg2	0.40919222954
MHS138	MHH526	fam-neg2	0.603245660325
MHS138	MHH629	fam-neg2	0.4432884
MHS138	MHH555	fam-neg2	0.3441201
MHS138	MHH586	fam-neg2	0.471488073574
MHS138	MHS123	fam-neg2	0.541117577056
MHS138	MHH578	fam-neg2	0.78360163246
MHS138	MHS118	fam-neg2	0.598569240143
MHS138	MHH525	fam-neg2	0.354660932267
MHS138	MHH560	fam-neg2	0.6048941
MHS138	MHH591	fam-neg2	0.710131514493
MHS138	MHS126	fam-neg2	0.656309734369
MHS138	MHH523	fam-neg2	0.840307023954
MHS138	MHH610	fam-neg2	0.500353449965
MHS138	MHH628	fam-neg2	0.404922440492
MHS138	MHH613	fam-neg2	0.910102095505
MHS138	MHS128	fam-neg2	0.797500410125
MHH594	MHH595	fam-fam	0.617024261702
MHH594	MHS120	fam-fam	0.422611028869
MHH594	MHS138	fam-fam	0.755432936685
MHH594	MHS119	fam-fam	0.468721
MHH594	MHS137	fam-fam	0.384129969206
MHH594	MBH043	fam-fam	0.66699874995
MHH594	MBH052	fam-fam	0.767641734854
MHH594	MBH059	fam-fam	0.8684003
MHH594	MBH060	fam-fam	0.581165520942
MHH594	MBH089	fam-fam	0.662641350604
MHH594	MBS1141	fam-fam	0.434032956597
MHH594	MBS1174	fam-fam	0.487272625636
MHH594	MHH336	fam-fam	0.571350728595
MHH594	MHH366	fam-fam	0.798885520111
MHH594	MHH552	fam-fam	0.772794177279
MHH594	MHH616	fam-fam	0.823766208812
MHH594	MBH050	fam-fam	0.79320102068
MHH594	MBH056	fam-fam	0.794981910251
MHH594	MBH066	fam-fam	0.824108135178
MHH594	MBH070	fam-fam	0.814979309251
MHH594	MBH094	fam-fam	0.744784576565
MHH594	MBS1151	fam-fam	0.72840898642
MHH594	MHH259	fam-fam	0.667959666408
MHH594	MHH348	fam-fam	0.591643461253
MHH594	MHH371	fam-fam	0.765648223435
MHH594	MHH565	fam-fam	0.739888213006
MHH594	MBH053	fam-fam	0.755586136662
MHH594	MBH055	fam-fam	0.74235846441
MHH594	MBH062	fam-fam	0.817574436485
MHH594	MBH069	fam-fam	0.793045810348
MHH594	MBS1116	fam-fam	0.672123965575
MHH594	MBS1150	fam-fam	0.770726445855
MHH594	MHH258	fam-fam	0.60403909899
MHH594	MHH347	fam-fam	0.653099686725
MHH594	MHH372	fam-fam	0.713981528602
MHH594	MHH564	fam-fam	0.679025916049
MHH594	MBH046	fam-fam	0.696282475929
MHH594	MBH049	fam-fam	0.7573864
MHH594	MBH054	fam-fam	0.759787448043
MHH594	MBH061	fam-fam	0.78220492178
MHH594	MBH068	fam-fam	0.777637233354
MHH594	MBH095	fam-fam	0.740275125972
MHH594	MBS1149	fam-fam	0.743121812844
MHH594	MHH261	fam-fam	0.756293924371
MHH594	MHH346	fam-fam	0.7458293
MHH594	MHH370	fam-fam	0.760569035915
MHH594	MHH563	fam-fam	0.731046767238
MHH594	MBH084	fam-fam	0.810271837946
MHH594	MBH091	fam-fam	0.712822057436
MHH594	MBH093	fam-fam	0.7465117
MHH594	MBS1124	fam-fam	0.740018838997
MHH594	MBS1160	fam-fam	0.6491168
MHH594	MHH266	fam-fam	0.661319767736
MHH594	MHH357	fam-fam	0.658080917096
MHH594	MHH381	fam-fam	0.463271880509
MHH594	MHH394	fam-fam	0.630037181502
MHH594	MHH607	fam-fam	0.683921331608
MHH594	MHS142	fam-fam	0.749393850121
MHH594	MBH078	fam-fam	0.637365654395
MHH594	MBH083	fam-fam	0.719158914042
MHH594	MBH090	fam-fam	0.647605235239
MHH594	MBH092	fam-fam	0.655585317221
MHH594	MBS1123	fam-fam	0.743478112826
MHH594	MBS1159	fam-fam	0.654611417269
MHH594	MHH265	fam-fam	0.351726897241
MHH594	MHH356	fam-fam	0.536036623198
MHH594	MHH380	fam-fam	0.587322520634
MHH594	MHH393	fam-fam	0.51319772434
MHH594	MHH597	fam-fam	0.527143494571
MHH594	MHS141	fam-fam	0.620224281011
MHH594	MBS1163	fam-fam	0.5773562
MHH594	MHH257	fam-fam	0.403292370165
MHH594	MHH359	fam-fam	0.564519887096
MHH594	MHH375	fam-fam	0.624740075052
MHH594	MHH396	fam-fam	0.568286621586
MHH594	MHH574	fam-fam	0.587524582495
MHH594	MHH623	fam-fam	0.532767123362
MHH594	MBS1121	fam-fam	0.626779681339
MHH594	MBS1128	fam-fam	0.78253513262
MHH594	MBS1135	fam-fam	0.75615094877
MHH594	MBS1142	fam-fam	0.612707177459
MHH594	MHH256	fam-fam	0.683774263245
MHH594	MHH358	fam-fam	0.585380320731
MHH594	MHH376	fam-fam	0.649779870044
MHH594	MHH395	fam-fam	0.722030713898
MHH594	MHH573	fam-fam	0.7008203
MHH594	MHH622	fam-fam	0.688524477869
MHH594	MBS1137	fam-fam	0.774668422533
MHH594	MBS1144	fam-fam	0.777359188868
MHH594	MBS1162	fam-fam	0.781080310946
MHH594	MBS1169	fam-fam	0.779090844182
MHH594	MHH264	fam-fam	0.740557438916
MHH594	MHH352	fam-fam	0.6804948
MHH594	MHH384	fam-fam	0.745541550892
MHH594	MHH554	fam-fam	0.7485523
MHH594	MHH590	fam-fam	0.7902844734
MHH594	MHS124	fam-fam	0.767247511638
MHH594	MBS1136	fam-fam	0.79170282083
MHH594	MBS1143	fam-fam	0.792689010366
MHH594	MBS1161	fam-fam	0.715454928455
MHH594	MBS1168	fam-fam	0.718109185905
MHH594	MHH263	fam-fam	0.778187022181
MHH594	MHH351	fam-fam	0.744058612797
MHH594	MHH383	fam-fam	0.794754620525
MHH594	MHH553	fam-fam	0.773882222612
MHH594	MHH589	fam-fam	0.707460373135
MHH594	MHH624	fam-fam	0.775587844882
MHH594	MHH335	fam-fam	0.817028818297
MHH594	MHH343	fam-fam	0.822314926653
MHH594	MHH369	fam-fam	0.810570818943
MHH594	MHH397	fam-fam	0.801453909927
MHH594	MHH566	fam-fam	0.757332248534
MHH594	MHH592	fam-fam	0.73620292638
MHH594	MHH621	fam-fam	0.747260237911
MHH594	MHH338	fam-fam	0.75393663691
MHH594	MHH339	fam-fam	0.569620843038
MHH594	MHH353	fam-fam	0.4411496
MHH594	MHH374	fam-fam	0.744957712752
MHH594	MHH529	fam-fam	0.701328829867
MHH594	MHH576	fam-fam	0.817908736418
MHH594	MHH606	fam-fam	0.7933999
MHH594	MHS121	fam-fam	0.634356273129
MHH594	MHH516	fam-fam	0.620129737987
MHH594	MHH520	fam-fam	0.570034878502
MHH594	MHH534	fam-fam	0.711844543223
MHH594	MHH551	fam-fam	0.734641639804
MHH594	MHH567	fam-fam	0.640006835999
MHH594	MHH588	fam-fam	0.572509742749
MHH594	MHH617	fam-fam	0.669568566086
MHH594	MHS132	fam-fam	0.72326954151
MHH594	MHH540	fam-fam	0.774232822577
MHH594	MHH545	fam-fam	0.783620954095
MHH594	MHH619	fam-fam	0.779172544165
MHH594	MHS127	fam-fam	0.655785768843
MHH594	MHH535	fam-pos	0.993974601506
MHH594	MHH549	fam-pos	0.963637407273
MHH594	MHH559	fam-pos	0.964015603598
MHH594	MHH572	fam-pos	0.997666100233
MHH594	MHH602	fam-pos	0.960832305875
MHH594	MHH627	fam-pos	0.956637597832
MHH594	MBH039	fam-pos	0.360741395889
MHH594	MBH040	fam-pos	0.373583893962
MHH594	MBH041	fam-pos	0.671156283558
MHH594	MBH047	fam-pos	0.73079181346
MHH594	MBH073	fam-pos	0.768856257786
MHH594	MBS1120	fam-pos	0.302126904681
MHH594	MBH042	fam-pos	0.836231708188
MHH594	MBH044	fam-pos	0.841992639502
MHH594	MBH051	fam-pos	0.760045147991
MHH594	MBH057	fam-pos	0.73887886528
MHH594	MBH063	fam-pos	0.6996363
MHH594	MBH085	fam-pos	0.577696521115
MHH594	MBH045	fam-pos	0.7193951
MHH594	MBH048	fam-pos	0.4260164
MHH594	MBH058	fam-pos	0.599551540045
MHH594	MBH065	fam-pos	0.655528751671
MHH594	MBH072	fam-pos	0.257273474273
MHH594	MBH082	fam-pos	0.77840011108
MHH594	MBH086	fam-pos	0.770563422944
MHH594	MBS1138	fam-pos	0.827913525813
MHH594	MHH247	fam-pos	0.764444223556
MHH594	MHH328	fam-pos	0.715524228448
MHH594	MHH363	fam-pos	0.714014014299
MHH594	MHH389	fam-pos	0.685928962814
MHH594	MHH582	fam-pos	0.705451029455
MHH594	MHH630	fam-pos	0.722195541671
MHH594	MBH077	fam-pos	0.797056030442
MHH594	MBH079	fam-pos	0.948388107742
MHH594	MBH088	fam-pos	0.738927426107
MHH594	MBH096	fam-pos	0.723101596914
MHH594	MBS1119	fam-pos	0.829991251003
MHH594	MBS1125	fam-pos	0.8356843
MHH594	MBS1139	fam-pos	0.840654215935
MHH594	MBS1154	fam-pos	0.738040586902
MHH594	MBS1129	fam-pos	0.813875646531
MHH594	MBS1132	fam-pos	0.807437438513
MHH594	MBS1148	fam-pos	0.8510835
MHH594	MHH361	fam-pos	0.803725439255
MHH594	MBS1130	fam-pos	0.997610600358
MHH594	MBS1146	fam-pos	0.7780023
MHH594	MBS1164	fam-pos	0.997974400101
MHH594	MBS1172	fam-pos	0.995442300228
MHH594	MHH329	fam-pos	0.997072200293
MHH594	MHH362	fam-pos	0.804114629383
MHH594	MHH386	fam-pos	0.848828707559
MHH594	MHH537	fam-pos	0.893765515935
MHH594	MHH579	fam-pos	0.900300004985
MHH594	MBS1134	fam-pos	0.416931516614
MHH594	MBS1147	fam-pos	0.378654624269
MHH594	MBS1158	fam-pos	0.606129478774
MHH594	MBS1170	fam-pos	0.614962519252
MHH594	MHH271	fam-pos	0.4346966
MHH594	MHH364	fam-pos	0.353116561721
MHH594	MHH251	fam-pos	0.7617773
MHH594	MHH272	fam-pos	0.6874998625
MHH594	MHH327	fam-pos	0.770528222947
MHH594	MHH333	fam-pos	0.574632463805
MHH594	MHH340	fam-pos	0.678436048235
MHH594	MHH270	fam-pos	0.802623
MHH594	MHH330	fam-pos	0.793578751605
MHH594	MHH337	fam-pos	0.854812207259
MHH594	MHH342	fam-pos	0.830707925394
MHH594	MHH349	fam-pos	0.820670117933
MHH594	MHH539	fam-pos	0.8605597
MHH594	MHH558	fam-pos	0.724549241318
MHH594	MHH568	fam-pos	0.653051234695
MHH594	MHH577	fam-pos	0.4069984593
MHH594	MHS125	fam-pos	0.399773750057
MHH594	MHH528	fam-pos	0.661268867746
MHH594	MHH532	fam-pos	0.823135417686
MHH594	MHH548	fam-pos	0.8161786
MHH594	MHH571	fam-pos	0.807872609606
MHH594	MHH603	fam-pos	0.802309209885
MHH594	MHH626	fam-pos	0.808433809578
MHH594	MHS135	fam-pos	0.835123316488
MHH594	MHH515	fam-pos	0.809632828555
MHH594	MHH518	fam-pos	0.729247527075
MHH594	MHH531	fam-pos	0.880553029862
MHH594	MHH546	fam-pos	0.880204323959
MHH594	MHH527	fam-pos	0.767418669774
MHH594	MHH538	fam-pos	0.753841087692
MHH594	MHH544	fam-pos	0.738134165466
MHH594	MHH618	fam-pos	0.740561025944
MHH594	MHS130	fam-pos	0.8131541
MHH594	MHH514	fam-pos	0.769435957641
MHH594	MHH521	fam-pos	0.841859131628
MHH594	MHH533	fam-pos	0.853477021978
MHH594	MHH543	fam-pos	0.84153342377
MHH594	MHH556	fam-pos	0.84070131593
MHH594	MHH584	fam-pos	0.821633026755
MHH594	MHH614	fam-pos	0.837631691882
MHH594	MHS131	fam-pos	0.817964890898
MHH594	MHH583	fam-pos	0.96273070559
MHH594	MHH593	fam-pos	0.959759502012
MHH594	MHH609	fam-pos	0.963054205542
MHH594	MHH611	fam-pos	0.96240960188
MHH594	MBS1117	fam-neg0	0.741320751736
MHH594	MBH064	fam-neg0	0.806450009677
MHH594	MBH071	fam-neg0	0.788866442227
MHH594	MBH075	fam-neg0	0.802138909893
MHH594	MBS1122	fam-neg0	0.508244573763
MHH594	MBS1127	fam-neg0	0.725673927433
MHH594	MBS1131	fam-neg0	0.745030125497
MHH594	MBS1156	fam-neg0	0.66409873359
MHH594	MBS1166	fam-neg0	0.721341413933
MHH594	MBS1165	fam-neg0	0.97519710248
MHH594	MBS1171	fam-neg0	0.886595317011
MHH594	MHH378	fam-neg0	0.845392515461
MHH594	MHH550	fam-neg0	0.686784615661
MHH594	MHH605	fam-neg0	0.647083088229
MHH594	MHS139	fam-neg0	0.761064023894
MHH594	MHH557	fam-neg0	0.8192751
MHH594	MHH561	fam-neg0	0.633833654925
MHH594	MHH615	fam-neg0	0.994480300276
MHH594	MHH517	fam-neg2	0.269128046174
MHH594	MHH600	fam-neg2	0.400351629982
MHH594	MHS134	fam-neg2	0.301939604709
MHH594	MHH334	fam-neg2	0.323971535206
MHH594	MHH365	fam-neg2	0.335965966798
MHH594	MHH547	fam-neg2	0.259923474008
MHH594	MHH612	fam-neg2	0.449121065264
MHH594	MHH262	fam-neg2	0.655817017209
MHH594	MHH345	fam-neg2	0.619268138073
MHH594	MHH368	fam-neg2	0.500916249908
MHH594	MHH267	fam-neg2	0.470963279356
MHH594	MHH355	fam-neg2	0.663476916826
MHH594	MHH382	fam-neg2	0.6170267
MHH594	MHH391	fam-neg2	0.595873020206
MHH594	MHH599	fam-neg2	0.4341361
MHH594	MHS140	fam-neg2	0.571829142817
MHH594	MHH360	fam-neg2	0.772353734147
MHH594	MHH536	fam-neg2	0.769477911526
MHH594	MHH570	fam-neg2	0.7366387
MHH594	MHH620	fam-neg2	0.616069976786
MHH594	MHH350	fam-neg2	0.5273179
MHH594	MHH387	fam-neg2	0.692688930731
MHH594	MHH526	fam-neg2	0.623573681179
MHH594	MHH629	fam-neg2	0.557188422141
MHH594	MHH555	fam-neg2	0.79339111033
MHH594	MHH586	fam-neg2	0.804125
MHH594	MHS123	fam-neg2	0.815802
MHH594	MHH578	fam-neg2	0.437055212589
MHH594	MHS118	fam-neg2	0.508094773786
MHH594	MHH525	fam-neg2	0.685162431484
MHH594	MHH560	fam-neg2	0.353148032343
MHH594	MHH591	fam-neg2	0.625165737483
MHH594	MHS126	fam-neg2	0.432739085089
MHH594	MHH523	fam-neg2	0.807063638587
MHH594	MHH610	fam-neg2	0.714576342814
MHH594	MHH628	fam-neg2	0.818989290949
MHH594	MHH613	fam-neg2	0.8251885
MHH594	MHS128	fam-neg2	0.751967424803
MHS119	MHH595	fam-fam	0.496827849048
MHS119	MHS120	fam-fam	0.410954211643
MHS119	MHS138	fam-fam	0.588018479401
MHS119	MHH594	fam-fam	0.468721
MHS119	MHS137	fam-fam	0.311540827885
MHS119	MBH043	fam-fam	0.590830079542
MHS119	MBH052	fam-fam	0.654169582708
MHS119	MBH059	fam-fam	0.822087264417
MHS119	MBH060	fam-fam	0.499626324944
MHS119	MBH089	fam-fam	0.627234981362
MHS119	MBS1141	fam-fam	0.725053772505
MHS119	MBS1174	fam-fam	0.562755834413
MHS119	MHH336	fam-fam	0.576354042365
MHS119	MHH366	fam-fam	0.755673275567
MHS119	MHH552	fam-fam	0.685479105644
MHS119	MHH616	fam-fam	0.754794263219
MHS119	MBH050	fam-fam	0.732871173287
MHS119	MBH056	fam-fam	0.682142652321
MHS119	MBH066	fam-fam	0.7344297
MHS119	MBH070	fam-fam	0.774923566239
MHS119	MBH094	fam-fam	0.755647524435
MHS119	MBS1151	fam-fam	0.667635116909
MHS119	MHH259	fam-fam	0.5892626
MHS119	MHH348	fam-fam	0.527329976366
MHS119	MHH371	fam-fam	0.672839867284
MHS119	MHH565	fam-fam	0.657026148554
MHS119	MBH053	fam-fam	0.59499607975
MHS119	MBH055	fam-fam	0.647172017641
MHS119	MBH062	fam-fam	0.6611734
MHS119	MBH069	fam-fam	0.572954935943
MHS119	MBS1116	fam-fam	0.4942805
MHS119	MBS1150	fam-fam	0.6813184
MHS119	MHH258	fam-fam	0.509370124531
MHS119	MHH347	fam-fam	0.531512123424
MHS119	MHH372	fam-fam	0.580505158051
MHS119	MHH564	fam-fam	0.544578631687
